ii;nchanges;sparsity;L1;L2;proba;valid;nuns_valid;AE_OS;IF_OS;LOF_OS;AE_IOS;IF_IOS;LOF_IOS;subsequences;subsequences %;times;method;best cf index;order;dataset
34;264.0;0.44;958.750371;87.95948266403276;0.748927652835846;True;1.0;0.3700634877412143;0.2815301342804178;0.0025602745171168172;0.0;0.0;0.0;6.0;0.02;143.41306567192078;Multi-SpaCE ($p^p=0.75$);52;2;BasicMotions
35;66.0;0.11;467.65586099999996;82.38209437712813;0.7129319906234741;True;1.0;0.7215723562993491;0.5589454564973692;0.12402085198478274;0.0;0.0;0.0;6.0;0.02;114.76004004478455;Multi-SpaCE ($p^p=0.75$);13;2;BasicMotions
36;246.0;0.41;908.22957;89.82148757429255;0.8301861882209778;True;1.0;0.3225656760339693;0.29082235840366477;2.1727830035768062e-16;0.0;0.0;0.0;6.0;0.02;114.60952115058899;Multi-SpaCE ($p^p=0.75$);82;2;BasicMotions
37;96.0;0.16;586.4034080000001;82.86177500989568;0.5441686511039734;True;1.0;0.47832408562444484;0.3181924670768992;0.02059317394877697;0.0;0.0;0.0;12.0;0.04;115.25270533561707;Multi-SpaCE ($p^p=0.75$);60;2;BasicMotions
38;15.0;0.025;148.53079300000002;43.65769401195016;0.5913006067276001;True;1.0;0.6714559639383658;0.5269735479648341;0.05417615766780154;0.0;0.0;0.0;3.0;0.01;118.8111424446106;Multi-SpaCE ($p^p=0.75$);15;2;BasicMotions
39;54.0;0.09;409.05202099999997;73.13425755765013;0.5844812989234924;True;1.0;0.6700330977910779;0.45327411957848557;0.09756085284823085;0.0;0.0;0.0;7.0;0.023333333333333334;111.85426998138428;Multi-SpaCE ($p^p=0.75$);92;2;BasicMotions
0;300.0;0.5;432.34746099999995;35.72729785021153;0.9977412223815918;True;;0.166478289544601;0.04683290533579953;2.1727830035768062e-16;0.082906308148005;0.0064478807804068256;0.0;3.0;0.01;1780.8508853912354;COMTE;0;3;BasicMotions
1;300.0;0.5;396.722782;30.1509067798474;0.9980237483978271;True;;0.14182572006913985;0.03377157548214939;2.1727830035768062e-16;0.09501026146843204;0.020997840374029082;2.1727830035768062e-16;3.0;0.01;1808.9858243465424;COMTE;0;3;BasicMotions
2;300.0;0.5;431.527803;33.26337539751168;0.9973357319831848;True;;0.16822415949682137;0.04601020441803155;2.1727830035768062e-16;0.08111320441901432;0.01286934736049912;2.1727830035768062e-16;3.0;0.01;1869.2584919929504;COMTE;0;3;BasicMotions
3;300.0;0.5;407.845478;31.52496786278349;0.9980980753898621;True;;0.15169839691623946;0.049660374128165805;0.0;0.08135580010045687;0.014696077420842175;0.0;3.0;0.01;1783.4843232631683;COMTE;0;3;BasicMotions
4;300.0;0.5;401.77830700000004;30.79899509478309;0.9982911944389343;True;;0.14744253188806225;0.05064315112630151;2.1727830035768062e-16;0.07521895792218568;0.02083215769047358;2.1727830035768062e-16;3.0;0.01;1824.5965795516968;COMTE;0;3;BasicMotions
5;300.0;0.5;439.26104;34.218268700172956;0.9993140697479248;True;;0.16058008764470721;0.05769956085839415;2.1727830035768062e-16;0.09658076863840447;0.02693441021017518;0.0;3.0;0.01;1791.3769226074219;COMTE;0;3;BasicMotions
6;300.0;0.5;412.89303800000005;31.141259366735827;0.9978941082954407;True;;0.146373466958513;0.034972734294885906;0.0;0.09508314016308919;0.011594606753823233;0.0;3.0;0.01;1773.1656289100647;COMTE;0;3;BasicMotions
7;300.0;0.5;410.529312;30.98970181762119;0.9980864524841309;True;;0.14833388566936506;0.055660616805937035;2.1727830035768062e-16;0.0851803741250702;0.021665377709003016;2.1727830035768062e-16;3.0;0.01;1791.158173084259;COMTE;0;3;BasicMotions
8;300.0;0.5;401.798357;31.039266390093452;0.9979800581932068;True;;0.14682339218998433;0.04347510984700188;2.1727830035768062e-16;0.08180286419614449;0.01453595549226579;0.0;3.0;0.01;1788.0680701732635;COMTE;0;3;BasicMotions
9;300.0;0.5;391.659536;29.815493353506902;0.9981814622879028;True;;0.14663908206067383;0.03246000847296702;2.1727830035768062e-16;0.08771119724200992;0.033423695231912756;0.0;3.0;0.01;1798.3719205856323;COMTE;0;3;BasicMotions
10;300.0;0.5;2409.0762539999996;173.42221106051122;0.9942750334739685;True;;0.8507646865494591;0.6813762428812048;0.4852765840911426;0.38295048095433926;0.046052201831383144;0.0;3.0;0.01;2239.172990322113;COMTE;0;3;BasicMotions
11;300.0;0.5;2583.7266950000003;186.86933171808215;0.9971864819526672;True;;0.7772867669740374;0.6320769416278206;0.20250750781974883;0.21316511610022082;0.0;0.0;3.0;0.01;2262.8518216609955;COMTE;0;3;BasicMotions
12;300.0;0.5;2511.2009129999997;186.59164456560487;0.9882360100746155;True;;0.8261565454920551;0.7555087382389688;0.3497266448283345;0.340173237874849;0.0;0.0;3.0;0.01;2148.7410628795624;COMTE;0;3;BasicMotions
13;300.0;0.5;1871.773217;140.68127014402134;0.9932422041893005;True;;0.8119174632339302;0.7142927979493795;0.3663440198550902;0.291786611491925;0.0;0.0;3.0;0.01;2217.7565772533417;COMTE;0;3;BasicMotions
14;300.0;0.5;2526.100794;187.7599632506467;0.9927818775177002;True;;0.7911029060410494;0.746308415480037;0.4265678263570021;0.27777309989858356;0.0;0.0;3.0;0.01;2239.0660977363586;COMTE;0;3;BasicMotions
15;300.0;0.5;2754.5053390000003;198.66132123808694;0.9973043203353882;True;;0.7886058269310569;0.5922014611650925;0.24227119455615603;0.16545167877609823;0.0;0.0;3.0;0.01;2262.2550497055054;COMTE;0;3;BasicMotions
16;300.0;0.5;1803.7917080000002;142.25415290112412;0.9865161180496216;True;;0.740729169168443;0.5768914775109562;0.42424803407129263;0.18413856595788436;0.0;0.0;3.0;0.01;2164.170150279999;COMTE;0;3;BasicMotions
17;300.0;0.5;2964.7025030000004;217.2480879354287;0.9924463629722595;True;;0.8747648344448402;0.7345227004084219;0.3708422103337216;0.32892727709195735;0.0;0.0;3.0;0.01;2211.812175512314;COMTE;0;3;BasicMotions
18;300.0;0.5;2579.361653;185.46864543004926;0.9840807914733887;True;;0.8146585229501127;0.6577465928488972;0.28618432734262966;0.24875887820209874;0.0;0.0;3.0;0.01;2071.137887239456;COMTE;0;3;BasicMotions
19;300.0;0.5;1645.754187;132.8678302810512;0.9980214834213257;True;;0.7954783644290004;0.6612245399358918;0.49523042674259765;0.22795984244861134;0.0;0.0;3.0;0.01;3254.442769050598;COMTE;0;3;BasicMotions
20;300.0;0.5;1340.177324;114.75985504696465;0.9984429478645325;True;;0.5603600198791999;0.34893942391554017;0.1416972792846257;0.42192462362957917;0.271447799763635;0.1416972792846257;3.0;0.01;2380.503137588501;COMTE;0;3;BasicMotions
21;300.0;0.5;1427.1402360000002;115.84663890969533;0.9977881908416748;True;;0.6275357169476744;0.424523882234013;0.1605305687706339;0.3464471128285082;0.16812274735952937;0.16053056877063315;3.0;0.01;2312.5095467567444;COMTE;0;3;BasicMotions
22;300.0;0.5;1386.225078;116.04410325182393;0.9983115196228027;True;;0.6088039771556649;0.38800794388728177;0.15310457446393627;0.39898971892107726;0.22540505914195097;0.15310457446393605;3.0;0.01;2205.563148498535;COMTE;0;3;BasicMotions
23;300.0;0.5;1343.894092;114.08365597436243;0.9986035227775574;True;;0.5762283583806463;0.40920204422388246;0.14766930970746506;0.4049969098312503;0.2711517136750106;0.14766930970746484;3.0;0.01;2417.3720166683197;COMTE;0;3;BasicMotions
24;300.0;0.5;1383.426947;115.35645280226372;0.9984014630317688;True;;0.5901166233288506;0.3511187751289963;0.15219624392673334;0.3906269787771207;0.18069277828140398;0.15219624392673312;3.0;0.01;2533.6138882637024;COMTE;0;3;BasicMotions
25;300.0;0.5;1321.9277200000001;112.52866389170147;0.9983161687850952;True;;0.570852877633916;0.3810265499995653;0.1482318204512237;0.3766331645623857;0.19029205212301775;0.1482318204512237;3.0;0.01;2420.099838256836;COMTE;0;3;BasicMotions
26;300.0;0.5;1305.5588010000001;111.90300061495482;0.9982080459594727;True;;0.5670335613750314;0.3666219105164215;0.1425760947349948;0.39971296494208264;0.22324978268942486;0.14257609473499458;3.0;0.01;2509.5305020809174;COMTE;0;3;BasicMotions
27;300.0;0.5;1344.6788259999998;114.32960472347004;0.9981815814971924;True;;0.5770108563187032;0.35602776355738025;0.14703421176515463;0.3535987209416983;0.1886155574895085;0.14703421176515408;3.0;0.01;2593.928036928177;COMTE;0;3;BasicMotions
28;300.0;0.5;1348.102296;113.87841344459827;0.9981334805488586;True;;0.5742407853159736;0.37593533244324845;0.14207869864013392;0.42929976148103804;0.2554596651518639;0.1420786986401337;3.0;0.01;2796.2740902900696;COMTE;0;3;BasicMotions
29;300.0;0.5;1363.390027;113.86945302146569;0.998219907283783;True;;0.5738034331817264;0.3896627128716534;0.1431723045672236;0.40203623805501676;0.2424057179055021;0.14317230456722327;3.0;0.01;2967.288875102997;COMTE;0;3;BasicMotions
30;300.0;0.5;887.821297;87.642287630289;0.9805774688720703;True;;0.42270476725416783;0.3573096767148512;3.259174505365209e-16;0.0;0.0;0.0;3.0;0.01;2219.9756124019623;COMTE;0;3;BasicMotions
31;300.0;0.5;1045.220264;92.00970513696205;0.9729400277137756;True;;0.4449202354438364;0.41787003508972964;2.1727830035768062e-16;0.0;0.0;0.0;3.0;0.01;2386.067619085312;COMTE;0;3;BasicMotions
32;300.0;0.5;1245.036717;111.97856390164569;0.9944537281990051;True;;0.45355775465653914;0.34231562586950104;2.1727830035768062e-16;0.0;0.0;0.0;3.0;0.01;2156.864571094513;COMTE;0;3;BasicMotions
33;300.0;0.5;2256.325608;168.4735242975997;0.9931744933128357;True;;0.7427059604669878;0.719649229249085;0.5324877197635683;0.02604781471927453;0.2416392973331274;0.19712417791884257;3.0;0.01;2367.3913357257843;COMTE;0;3;BasicMotions
34;300.0;0.5;1055.4519409999998;95.17211733594523;0.9795582890510559;True;;0.48092484059354934;0.39511913147513983;2.1727830035768062e-16;0.0;0.0;0.0;3.0;0.01;2223.513999938965;COMTE;0;3;BasicMotions
35;300.0;0.5;2618.2803349999995;188.32486862894302;0.992348313331604;True;;0.811248381304298;0.6961390756232684;0.5936662190092112;0.02385117054576924;0.060391720010750105;0.19746558753877202;3.0;0.01;2403.8419620990753;COMTE;0;3;BasicMotions
36;300.0;0.5;995.131536;92.73582733222766;0.9907957911491394;True;;0.4191071310032249;0.36114055094703107;2.1727830035768062e-16;0.0;0.0;0.0;3.0;0.01;2262.946587085724;COMTE;0;3;BasicMotions
37;300.0;0.5;1325.2871559999999;115.5181067024626;0.9968788623809814;True;;0.473064107078016;0.3081236264880763;3.259174505365209e-16;0.0;0.0;0.0;3.0;0.01;2172.4698157310486;COMTE;0;3;BasicMotions
38;300.0;0.5;1162.2703940000001;100.30530472398367;0.9981597065925598;True;;0.4169097506100552;0.3253467150422318;2.1727830035768062e-16;0.0;0.0;0.0;3.0;0.01;2385.393757581711;COMTE;0;3;BasicMotions
39;300.0;0.5;1087.369906;99.48021495161301;0.9247222542762756;True;;0.509908834941102;0.303121288025158;0.0;0.0;0.0;0.0;3.0;0.01;1793.665311574936;COMTE;0;3;BasicMotions
0;;;;;;False;;;;;;;;;;695.511736869812;DiscoX;0;4;BasicMotions
1;60.0;0.1;252.4427436400001;51.47596602754589;0.6331257820129395;True;;0.200992882821432;0.07473565216715253;0.0;0.15417742422072417;0.06196191705903222;0.0;15.0;0.05;135.20471000671387;DiscoX;0;4;BasicMotions
2;;;;;;False;;;;;;;;;;598.6270344257355;DiscoX;0;4;BasicMotions
3;;;;;;False;;;;;;;;;;629.3558528423309;DiscoX;0;4;BasicMotions
4;90.0;0.15;287.04596832000016;53.675753219892066;0.9721521735191345;True;;0.23665072096524833;0.1083806213501954;2.1727830035768062e-16;0.16442714699937178;0.07856962791436747;2.1727830035768062e-16;28.0;0.09333333333333334;175.247332572937;DiscoX;0;4;BasicMotions
5;;;;;;False;;;;;;;;;;163.9106526374817;DiscoX;0;4;BasicMotions
6;;;;;;False;;;;;;;;;;548.71533203125;DiscoX;0;4;BasicMotions
7;58.0;0.09666666666666666;317.5953660000001;56.57376608975979;0.9623724222183228;True;;0.2445368088874837;0.10412100790001426;2.1727830035768062e-16;0.1813832973431888;0.07012576880308025;2.1727830035768062e-16;3.0;0.01;145.51890873908997;DiscoX;0;4;BasicMotions
8;;;;;;False;;;;;;;;;;120.46228432655334;DiscoX;0;4;BasicMotions
9;;;;;;False;;;;;;;;;;565.3625864982605;DiscoX;0;4;BasicMotions
10;;;;;;False;;;;;;;;;;1133.3657479286194;DiscoX;0;4;BasicMotions
11;;;;;;False;;;;;;;;;;930.9842028617859;DiscoX;0;4;BasicMotions
12;;;;;;False;;;;;;;;;;658.6301169395447;DiscoX;0;4;BasicMotions
13;;;;;;False;;;;;;;;;;1049.0278675556183;DiscoX;0;4;BasicMotions
14;;;;;;False;;;;;;;;;;812.1077110767365;DiscoX;0;4;BasicMotions
15;;;;;;False;;;;;;;;;;1437.0225257873535;DiscoX;0;4;BasicMotions
16;;;;;;False;;;;;;;;;;1025.3267152309418;DiscoX;0;4;BasicMotions
17;;;;;;False;;;;;;;;;;1132.5942466259003;DiscoX;0;4;BasicMotions
18;;;;;;False;;;;;;;;;;998.1096658706665;DiscoX;0;4;BasicMotions
19;;;;;;False;;;;;;;;;;1308.990378856659;DiscoX;0;4;BasicMotions
20;;;;;;False;;;;;;;;;;54.3639919757843;DiscoX;0;4;BasicMotions
21;;;;;;False;;;;;;;;;;391.4887866973877;DiscoX;0;4;BasicMotions
22;;;;;;False;;;;;;;;;;57.154619216918945;DiscoX;0;4;BasicMotions
23;;;;;;False;;;;;;;;;;30.424098014831543;DiscoX;0;4;BasicMotions
24;;;;;;False;;;;;;;;;;94.17789030075073;DiscoX;0;4;BasicMotions
25;;;;;;False;;;;;;;;;;93.5185112953186;DiscoX;0;4;BasicMotions
26;;;;;;False;;;;;;;;;;82.51427698135376;DiscoX;0;4;BasicMotions
27;;;;;;False;;;;;;;;;;819.8318853378296;DiscoX;0;4;BasicMotions
28;;;;;;False;;;;;;;;;;174.1290647983551;DiscoX;0;4;BasicMotions
29;;;;;;False;;;;;;;;;;42.05446410179138;DiscoX;0;4;BasicMotions
30;;;;;;False;;;;;;;;;;141.20197415351868;DiscoX;0;4;BasicMotions
31;;;;;;False;;;;;;;;;;1308.8017435073853;DiscoX;0;4;BasicMotions
32;;;;;;False;;;;;;;;;;1292.30047082901;DiscoX;0;4;BasicMotions
33;;;;;;False;;;;;;;;;;1067.0547099113464;DiscoX;0;4;BasicMotions
34;;;;;;False;;;;;;;;;;1113.1503179073334;DiscoX;0;4;BasicMotions
35;;;;;;False;;;;;;;;;;1036.480438709259;DiscoX;0;4;BasicMotions
36;;;;;;False;;;;;;;;;;817.1476545333862;DiscoX;0;4;BasicMotions
37;;;;;;False;;;;;;;;;;330.8198411464691;DiscoX;0;4;BasicMotions
38;;;;;;False;;;;;;;;;;200.87004709243774;DiscoX;0;4;BasicMotions
39;;;;;;False;;;;;;;;;;891.2027025222778;DiscoX;0;4;BasicMotions
0;;;;;;False;;;;;;;;;;4.5864808559417725;AB-CF;0;1;NATOPS
1;720.0;0.5882352941176471;419.37690499999997;21.22557156567019;0.9599993824958801;True;;0.7155867991042141;0.3911377263197081;0.4967410222798627;0.11429647231931672;0.006187746529701277;0.08057836789888545;48.0;0.0784313725490196;1.154458999633789;AB-CF;0;1;NATOPS
2;;;;;;False;;;;;;;;;;0.5569806098937988;AB-CF;0;1;NATOPS
5;1080.0;0.8823529411764706;434.45289299999996;20.775589576184185;0.9401280879974365;True;;0.67896506522727;0.28909921362504676;0.3402799433800421;0.3256251783615388;0.2011685327236274;0.33503562244261864;48.0;0.0784313725490196;1.5596435070037842;AB-CF;0;1;NATOPS
9;1080.0;0.8823529411764706;536.132977;25.138743638716097;0.9319455623626709;True;;0.7489739874301172;0.3118395018727131;0.3990912276299232;0.1739794571769343;0.053306335331598176;0.3187050970495234;48.0;0.0784313725490196;1.5496020317077637;AB-CF;0;1;NATOPS
11;;;;;;False;;;;;;;;;;5.41225266456604;AB-CF;0;1;NATOPS
13;960.0;0.7843137254901961;459.16740200000004;21.578359224670674;0.9688997268676758;True;;0.7275327375459034;0.7276041981214315;0.3395499648458426;0.1269927897126618;0.3415646712710829;0.05663988501986028;48.0;0.0784313725490196;1.420410394668579;AB-CF;0;1;NATOPS
14;840.0;0.6862745098039216;353.77340699999996;17.401517265255837;0.4307921528816223;True;;0.7457363244894779;0.4267698293032644;0.45504326168743464;0.40030655375165985;0.2352039450946953;0.3914946019750009;48.0;0.0784313725490196;1.3286170959472656;AB-CF;0;1;NATOPS
15;1080.0;0.8823529411764706;383.83592899999996;18.63752724751567;0.9597682952880859;True;;0.7042000285785276;0.293567770165837;0.37691286632484716;0.2844640686881289;0.12957714596770348;0.3360659759606127;48.0;0.0784313725490196;1.560319185256958;AB-CF;0;1;NATOPS
16;1080.0;0.8823529411764706;380.75647000000004;17.034649755383114;0.7776734232902527;True;;0.6315827651668161;0.2667952151714891;0.34822151294138093;0.03685962302904311;0.0;0.0;48.0;0.0784313725490196;1.445608377456665;AB-CF;0;1;NATOPS
17;720.0;0.5882352941176471;398.503846;20.40847041314557;0.8807775378227234;True;;1.080981296172387;0.5690550092798552;0.5671206246946496;0.46974435616447463;0.12309844062768804;0.2138560223543861;96.0;0.1568627450980392;5.323700666427612;AB-CF;0;1;NATOPS
19;1080.0;0.8823529411764706;508.73934500000007;23.49976439724073;0.9361007213592529;True;;0.8141600005995332;0.31408800728722885;0.3650022323049048;0.3639448431050121;0.10952160724769314;0.31691545119677134;48.0;0.0784313725490196;1.5673420429229736;AB-CF;0;1;NATOPS
20;;;;;;False;;;;;;;;;;1.3287031650543213;AB-CF;0;1;NATOPS
21;;;;;;False;;;;;;;;;;1.4475932121276855;AB-CF;0;1;NATOPS
22;;;;;;False;;;;;;;;;;0.5327491760253906;AB-CF;0;1;NATOPS
25;960.0;0.7843137254901961;439.364578;21.064893806997983;0.6777651309967041;True;;0.747283205113323;0.29969660406776355;0.39628822463150104;0.23038300286147928;0.05384922845863613;0.28402716322754773;48.0;0.0784313725490196;5.65783166885376;AB-CF;0;1;NATOPS
26;1080.0;0.8823529411764706;399.72682;19.767320619158028;0.9413772821426392;True;;0.651080807757486;0.2754897923888903;0.32816676300980646;0.3414017975641321;0.24150427731080704;0.3208785825213752;48.0;0.0784313725490196;1.5492911338806152;AB-CF;0;1;NATOPS
29;1080.0;0.8823529411764706;528.9987759999999;23.393135884490047;0.9841334819793701;True;;0.8340309686260631;0.47192768206794505;0.529323079164685;0.0;0.0;0.0;48.0;0.0784313725490196;1.638667345046997;AB-CF;0;1;NATOPS
30;1080.0;0.8823529411764706;325.40378400000003;15.015342811060158;0.9911807179450989;True;;0.6272886713278559;0.22274547026148328;0.1953435727884023;0.2874034524111956;0.062225861832754775;0.16178373583700645;48.0;0.0784313725490196;1.501821756362915;AB-CF;0;1;NATOPS
31;;;;;;False;;;;;;;;;;0.515688419342041;AB-CF;0;1;NATOPS
35;480.0;0.39215686274509803;298.612819;16.906347347012574;0.9251400232315063;True;;0.7555261127890767;0.471437557996381;0.6058390520366769;0.1899888916138236;0.1213380259562637;0.23811422787640496;24.0;0.0392156862745098;5.0917675495147705;AB-CF;0;1;NATOPS
36;;;;;;False;;;;;;;;;;0.5419445037841797;AB-CF;0;1;NATOPS
37;840.0;0.6862745098039216;416.9471229999999;21.318164617002257;0.9351269602775574;True;;1.0155864128884593;0.5185346418388666;0.6274139046910567;0.6041952737194058;0.2736626253723432;0.5362896890826353;48.0;0.0784313725490196;1.3475542068481445;AB-CF;0;1;NATOPS
38;;;;;;False;;;;;;;;;;0.5754134654998779;AB-CF;0;1;NATOPS
40;960.0;0.7843137254901961;629.822945;27.877421159787236;0.996733546257019;True;;0.6969884942726448;0.43297442342523873;0.5560973896825311;0.0;0.0;0.0;48.0;0.0784313725490196;1.4479942321777344;AB-CF;0;1;NATOPS
43;;;;;;False;;;;;;;;;;4.476027965545654;AB-CF;0;1;NATOPS
44;960.0;0.7843137254901961;529.994131;25.516396118862733;0.7069395184516907;True;;1.1759185731049593;0.46173946667783605;0.537937247820917;0.5600610329634261;0.21935788740824613;0.3752204566777638;72.0;0.11764705882352941;1.4594192504882812;AB-CF;0;1;NATOPS
47;;;;;;False;;;;;;;;;;0.5349187850952148;AB-CF;0;1;NATOPS
48;1200.0;0.9803921568627451;191.892292;8.253730079117682;0.99965500831604;True;;0.3591673434824899;0.06711039210586422;0.03783414055028178;0.015139431201855957;0.0;0.01173224287926999;24.0;0.0392156862745098;1.5700266361236572;AB-CF;0;1;NATOPS
49;960.0;0.7843137254901961;426.69946000000004;20.883967676263627;0.5599492192268372;True;;0.8487883137182571;0.2933046218410778;0.31514997780025994;0.42982118490520077;0.13978815598804156;0.29713670776125645;72.0;0.11764705882352941;1.469799280166626;AB-CF;0;1;NATOPS
50;1200.0;0.9803921568627451;114.18616900000002;4.914555071949138;0.999244213104248;True;;0.36762374069034376;0.07792044545800147;0.026964686936760147;0.03386347174890991;0.00254031302468688;0.0;24.0;0.0392156862745098;5.947575092315674;AB-CF;0;1;NATOPS
51;;;;;;False;;;;;;;;;;1.4385895729064941;AB-CF;0;1;NATOPS
52;120.0;0.09803921568627451;56.371089;6.992048183472637;0.5280581712722778;True;;0.6371382048777068;0.22118337844012287;0.12354627576982989;0.12353351261687584;0.030395699841316848;0.04662601490621264;24.0;0.0392156862745098;0.5737910270690918;AB-CF;0;1;NATOPS
53;1080.0;0.8823529411764706;184.983125;8.007938522487356;0.9994219541549683;True;;0.375173332039603;0.08463937407806965;0.046335687217844236;0.01722629063626091;0.0;0.011630449896898966;48.0;0.0784313725490196;1.4496512413024902;AB-CF;0;1;NATOPS
54;960.0;0.7843137254901961;346.31774100000007;19.187601832133556;0.8899595141410828;True;;0.6882201009127046;0.41464555420930765;0.4758802276542192;0.34134526140319404;0.2982028938356334;0.46355498804828615;48.0;0.0784313725490196;1.3450732231140137;AB-CF;0;1;NATOPS
57;960.0;0.7843137254901961;444.851341;22.291039348538796;0.7982105016708374;True;;0.9374798083451701;0.35249796622027935;0.40769079969467253;0.3711356616513046;0.03310463046340689;0.25779685159225046;72.0;0.11764705882352941;5.413806200027466;AB-CF;0;1;NATOPS
58;960.0;0.7843137254901961;527.541349;23.817305972519456;0.9765673279762268;True;;0.6953738869210496;0.49355339138611254;0.5636969084228715;0.0;0.0;0.0488069225917076;48.0;0.0784313725490196;1.4259743690490723;AB-CF;0;1;NATOPS
59;960.0;0.7843137254901961;403.027898;20.28689117976389;0.8065434098243713;True;;0.6889137726636186;0.2514240277746982;0.3632560188201325;0.31436021781506074;0.13028908722068677;0.334411328035743;48.0;0.0784313725490196;1.451611042022705;AB-CF;0;1;NATOPS
61;240.0;0.19607843137254902;187.594674;16.77675977914603;0.5013728141784668;True;;0.8524151905742217;0.4509662002772184;0.510136506691439;0.08449918181305449;0.0;0.08286998319811523;24.0;0.0392156862745098;0.7025792598724365;AB-CF;0;1;NATOPS
62;960.0;0.7843137254901961;404.380013;21.49264860755461;0.957881510257721;True;;0.8559310067166677;0.2331001027335501;0.3627691657640562;0.44927856702917174;0.15392893926095585;0.3579888239619818;72.0;0.11764705882352941;1.3630359172821045;AB-CF;0;1;NATOPS
64;;;;;;False;;;;;;;;;;5.655758857727051;AB-CF;0;1;NATOPS
66;960.0;0.7843137254901961;478.386369;22.94107967565657;0.9580053091049194;True;;0.6887974365135149;0.33385193216007303;0.4834998605795641;0.01712209670880649;0.01712714380155672;0.3718011755988583;48.0;0.0784313725490196;1.4482755661010742;AB-CF;0;1;NATOPS
69;;;;;;False;;;;;;;;;;1.5078871250152588;AB-CF;0;1;NATOPS
72;960.0;0.7843137254901961;422.93408300000004;20.290767322882765;0.7483453154563904;True;;0.8094590200264402;0.4589476239168796;0.5338312195269878;0.41644500688504643;0.3075879561327745;0.5005074052440234;48.0;0.0784313725490196;1.414449691772461;AB-CF;0;1;NATOPS
76;1080.0;0.8823529411764706;416.27860599999997;22.188789529669165;0.875095009803772;True;;0.6432450768284689;0.4701853292348426;0.5296564946960811;0.21199590728368817;0.15842439243885686;0.316073366186192;48.0;0.0784313725490196;1.4061810970306396;AB-CF;0;1;NATOPS
77;1080.0;0.8823529411764706;600.1662430000001;26.283728293524288;0.986936628818512;True;;0.6492264816309303;0.5176544392400879;0.4991521010569002;0.0;0.01856800013196014;0.029663452632460063;48.0;0.0784313725490196;5.6156394481658936;AB-CF;0;1;NATOPS
78;960.0;0.7843137254901961;285.065373;13.213005750420493;0.7158319354057312;True;;0.6162575920681419;0.2560162002202831;0.3408837309748485;0.0;0.0;0.0;48.0;0.0784313725490196;1.4633347988128662;AB-CF;0;1;NATOPS
79;960.0;0.7843137254901961;381.224486;19.24591212697221;0.7308987975120544;True;;0.7984659267804707;0.27228412311924366;0.30410510546369385;0.4897398498400469;0.1834566111487994;0.2874088338041484;72.0;0.11764705882352941;1.4323816299438477;AB-CF;0;1;NATOPS
81;600.0;0.49019607843137253;247.164534;13.858503644076874;0.9576142430305481;True;;0.8194205513236539;0.5538181922027057;0.29989701776023003;0.0554808757941444;0.0;0.0;48.0;0.0784313725490196;0.8982689380645752;AB-CF;0;1;NATOPS
83;;;;;;False;;;;;;;;;;0.5441646575927734;AB-CF;0;1;NATOPS
84;960.0;0.7843137254901961;301.699484;15.636916788027811;0.45059600472450256;True;;0.8037557934536378;0.2734717700500957;0.2664330622330886;0.28589576137064887;0.0;0.07590013168247786;72.0;0.11764705882352941;2.456571102142334;AB-CF;0;1;NATOPS
88;360.0;0.29411764705882354;217.444921;15.707344190708529;0.8463447690010071;True;;0.7303048424368535;0.3081516548986696;0.41787464482214143;0.17113442457515127;0.09783635353963968;0.161805673551911;24.0;0.0392156862745098;0.7853789329528809;AB-CF;0;1;NATOPS
89;1080.0;0.8823529411764706;633.157523;29.054510491249907;0.983913779258728;True;;1.0868495495296107;0.6954645751620591;0.7505342638044864;0.0;0.02434980112914087;0.0;48.0;0.0784313725490196;1.522216558456421;AB-CF;0;1;NATOPS
91;1080.0;0.8823529411764706;343.01799100000005;17.238871755131104;0.941092848777771;True;;0.6637512685104517;0.26402690914310234;0.3171213060119564;0.3344267469325471;0.191051070993502;0.2819449782019061;48.0;0.0784313725490196;1.515599250793457;AB-CF;0;1;NATOPS
92;480.0;0.39215686274509803;197.964129;11.321803932149992;0.6257425546646118;True;;0.584887559305407;0.36319626382300957;0.32570185971023324;0.048880359500303894;0.0;0.046270954843304346;24.0;0.0392156862745098;0.8394901752471924;AB-CF;0;1;NATOPS
93;1080.0;0.8823529411764706;396.78618400000005;17.246540960731227;0.8164565563201904;True;;0.7498474201060181;0.46625188800176637;0.39865104746693614;0.0;0.0;0.0;48.0;0.0784313725490196;2.563988208770752;AB-CF;0;1;NATOPS
95;1080.0;0.8823529411764706;145.422027;5.991645885255319;0.9989707469940186;True;;0.3554710493456454;0.03129936457667435;0.004281928722813954;0.021694189192824398;0.0;0.0;48.0;0.0784313725490196;1.3932554721832275;AB-CF;0;1;NATOPS
99;;;;;;False;;;;;;;;;;0.5428054332733154;AB-CF;0;1;NATOPS
101;;;;;;False;;;;;;;;;;0.5468225479125977;AB-CF;0;1;NATOPS
102;;;;;;False;;;;;;;;;;0.5312716960906982;AB-CF;0;1;NATOPS
103;;;;;;False;;;;;;;;;;1.6928291320800781;AB-CF;0;1;NATOPS
104;1080.0;0.8823529411764706;449.922464;21.54123589139495;0.820838451385498;True;;0.7070152830025256;0.2962143245072469;0.3718250153254721;0.2911157531990104;0.1633375852423404;0.354723163745068;48.0;0.0784313725490196;1.4827072620391846;AB-CF;0;1;NATOPS
108;;;;;;False;;;;;;;;;;1.3248026371002197;AB-CF;0;1;NATOPS
